,supplier_id,operational_assement_score,working_capital_management_score,financing_structure_score,cash_flow_capacity_score,business_risk_score,total_scores,total_scores_scaled,risk_class,scoring_time
404,405,2.5500000000000003,1.7,1.4300000000000002,3.4,2.7,2.391,0.3034637256591417,D,2022-07-22 10:52:39.028906
405,406,1.75,1.55,1.6500000000000001,2.25,4.0,2.1525000000000003,0.22126486300189557,Z,2022-07-22 10:52:39.028906
406,407,1.35,1.7999999999999998,7.92,3.0,4.3,3.609,0.7232465965879715,B,2022-07-22 10:52:39.028906
407,408,2.05,1.7,1.6500000000000001,3.15,4.5,2.5425,0.35567809753575724,D,2022-07-22 10:52:39.028906
408,409,1.35,1.65,1.6500000000000001,2.6,1.8,1.85,0.11700844390832324,F,2022-07-22 10:52:39.028906
409,410,3.1500000000000004,1.7,1.2100000000000002,5.000000000000001,3.5,2.9870000000000005,0.5088747199724281,C,2022-07-22 10:52:39.028906
410,411,1.4500000000000002,1.4500000000000002,7.26,2.75,4.1,3.3345,0.6286403584352919,B,2022-07-22 10:52:39.028906
411,412,5.8,1.65,1.2100000000000002,3.0,4.2,3.112,0.5519558848871272,C,2022-07-22 10:52:39.028906
412,413,1.35,1.55,1.6500000000000001,3.05,3.0000000000000004,2.1225,0.21092538342236766,Z,2022-07-22 10:52:39.028906
413,414,1.35,1.95,1.6500000000000001,3.15,2.3,2.1225,0.21092538342236766,Z,2022-07-22 10:52:39.028906
414,415,2.8499999999999996,1.6,1.6500000000000001,5.15,3.9000000000000004,3.0925000000000002,0.5452352231604342,C,2022-07-22 10:52:39.028906
415,416,2.1500000000000004,1.7,1.6500000000000001,1.9000000000000001,3.4,2.085,0.19800103394795784,F,2022-07-22 10:52:39.028906
416,417,2.45,2.0,1.43,1.7000000000000002,3.1999999999999997,2.081,0.19662243667068746,F,2022-07-22 10:52:39.028906
417,418,2.3500000000000005,1.4500000000000002,1.4300000000000002,1.9500000000000002,2.3,1.8785000000000003,0.12683094950887475,F,2022-07-22 10:52:39.028906
418,419,1.4500000000000002,1.4500000000000002,1.4300000000000002,5.000000000000001,3.7,2.6710000000000007,0.39996553506806837,D,2022-07-22 10:52:39.028906
419,420,1.4500000000000002,1.65,1.4300000000000002,2.2,3.0999999999999996,1.921,0.1414785455798724,F,2022-07-22 10:52:39.028906
420,421,3.5999999999999996,1.65,0.9900000000000001,2.75,3.0000000000000004,2.3855,0.3015681544028949,D,2022-07-22 10:52:39.028906
421,422,4.6,1.65,1.6500000000000001,4.2,4.0,3.23,0.5926245045666033,C,2022-07-22 10:52:39.028906
422,423,2.95,1.7999999999999998,1.2100000000000002,2.4000000000000004,2.4000000000000004,2.152,0.22109253834223672,Z,2022-07-22 10:52:39.028906
423,424,1.35,1.55,1.4300000000000002,1.9500000000000002,4.1,1.9685000000000001,0.15784938824745817,F,2022-07-22 10:52:39.028906
424,425,1.85,1.7,1.6500000000000001,5.45,4.3,3.0475,0.5297260037911423,C,2022-07-22 10:52:39.028906
425,426,1.35,1.85,0.9900000000000001,2.2,2.6,1.7780000000000005,0.09219369291745658,Z,2022-07-22 10:52:39.028906
426,427,2.5500000000000003,1.55,1.6500000000000001,3.8,1.9,2.3850000000000007,0.30139582974323637,D,2022-07-22 10:52:39.028906
427,428,1.4500000000000002,1.7,1.2100000000000002,2.7,3.4000000000000004,2.0570000000000004,0.18835085300706536,F,2022-07-22 10:52:39.028906
428,429,1.35,1.4500000000000002,1.2100000000000002,6.2,4.1,2.967,0.5019817335860761,C,2022-07-22 10:52:39.028906
429,430,1.4500000000000002,1.7999999999999998,7.92,2.6,4.2,3.514,0.6905049112528001,B,2022-07-22 10:52:39.028906
430,431,3.3500000000000005,1.7999999999999998,1.6500000000000001,3.0,4.1,2.725,0.41857659831121824,C,2022-07-22 10:52:39.028906
431,432,2.5500000000000003,1.7,1.6500000000000001,3.0,3.4000000000000004,2.4400000000000004,0.32035154230570395,D,2022-07-22 10:52:39.028906
432,433,1.4500000000000002,1.55,1.4300000000000002,5.95,2.9000000000000004,2.8085,0.44735481647423736,C,2022-07-22 10:52:39.028906
433,434,1.35,1.7,1.2100000000000002,3.0,3.4,2.112,0.20730656556953295,Z,2022-07-22 10:52:39.028906
434,435,6.500000000000001,1.7,0.9900000000000001,2.6,3.1,2.9530000000000003,0.4971566431156298,C,2022-07-22 10:52:39.028906
435,436,1.4500000000000002,1.55,1.2100000000000002,3.4,2.0,1.9920000000000002,0.16594864725142167,F,2022-07-22 10:52:39.028906
436,437,1.4500000000000002,2.15,1.6500000000000001,3.0,3.1,2.265,0.2600379114251249,Z,2022-07-22 10:52:39.028906
437,438,1.9500000000000002,1.7999999999999998,1.4300000000000002,2.2,4.0,2.186,0.23281061519903487,Z,2022-07-22 10:52:39.028906
438,439,4.25,1.95,1.4300000000000002,2.1,3.0,2.5010000000000003,0.3413751507840772,D,2022-07-22 10:52:39.028906
439,440,1.4500000000000002,1.4500000000000002,1.2100000000000002,3.8,3.1000000000000005,2.237,0.25038773048423224,Z,2022-07-22 10:52:39.028906
440,441,1.4500000000000002,1.7,1.4300000000000002,2.8,4.5,2.291,0.2689987937273823,Z,2022-07-22 10:52:39.028906
441,442,1.35,1.4500000000000002,1.43,5.300000000000001,3.9,2.7560000000000002,0.4292607272100637,C,2022-07-22 10:52:39.028906
442,443,1.35,2.1,1.6500000000000001,2.55,3.0,2.1075,0.2057556436326037,Z,2022-07-22 10:52:39.028906
443,444,1.35,1.7999999999999998,6.38,3.0,3.0,3.106,0.5498879889712216,C,2022-07-22 10:52:39.028906
444,445,1.35,1.7,1.6500000000000001,2.5,3.5,2.0900000000000003,0.19972428054454594,F,2022-07-22 10:52:39.028906
445,446,4.6,1.65,1.6500000000000001,2.6,3.4000000000000004,2.74,0.4237463381009822,C,2022-07-22 10:52:39.028906
446,447,1.35,1.6,1.6500000000000001,2.6,4.6,2.2600000000000002,0.25831466482853693,Z,2022-07-22 10:52:39.028906
447,448,2.05,1.7,1.6500000000000001,4.199999999999999,3.7,2.685,0.40479062553851447,C,2022-07-22 10:52:39.028906
448,449,2.5500000000000003,1.7,0.9900000000000001,4.2,2.8000000000000003,2.518,0.3472341892124761,D,2022-07-22 10:52:39.028906
449,450,1.75,1.85,1.2100000000000002,3.0,4.0,2.3120000000000003,0.2762364294330519,Z,2022-07-22 10:52:39.028906
450,451,2.3500000000000005,1.7,1.2100000000000002,5.000000000000001,3.6,2.8420000000000005,0.4589005686713769,C,2022-07-22 10:52:39.028906
451,452,1.35,1.7999999999999998,6.38,2.0,2.4000000000000004,2.766,0.4327072204032396,C,2022-07-22 10:52:39.028906
452,453,1.4500000000000002,1.7,1.6500000000000001,2.1500000000000004,4.6,2.1875,0.23332758917801127,Z,2022-07-22 10:52:39.028906
453,454,1.4500000000000002,1.7999999999999998,0.9900000000000001,1.9500000000000002,2.2,1.6655000000000002,0.05342064449422713,Z,2022-07-22 10:52:39.028906
454,455,2.6500000000000004,1.55,1.2100000000000002,2.1,3.4,2.117,0.20902981216612088,Z,2022-07-22 10:52:39.028906
455,456,2.25,1.65,1.2100000000000002,2.35,3.3,2.1045000000000003,0.20472169567465104,Z,2022-07-22 10:52:39.028906
456,457,5.45,1.85,0.9900000000000001,2.9,3.1,2.848,0.46096846458728225,C,2022-07-22 10:52:39.028906
457,458,1.4500000000000002,1.65,1.4300000000000002,2.35,3.1,1.9585,0.15440289505428215,F,2022-07-22 10:52:39.028906
458,459,2.5500000000000003,1.55,0.9900000000000001,2.1,3.5,2.068,0.1921419955195588,F,2022-07-22 10:52:39.028906
459,460,3.8999999999999995,1.55,1.4300000000000002,5.300000000000001,2.5,3.076,0.5395485093916939,C,2022-07-22 10:52:39.028906
460,461,2.05,1.4500000000000002,1.2100000000000002,4.6,3.5000000000000004,2.6169999999999995,0.3813544718249179,D,2022-07-22 10:52:39.028906
461,462,1.4500000000000002,1.7999999999999998,1.2100000000000002,3.4,4.3,2.387,0.30208512838187135,D,2022-07-22 10:52:39.028906
462,463,1.35,1.65,1.4300000000000002,1.5,2.1,1.576,0.02257453041530239,Z,2022-07-22 10:52:39.028906
463,464,2.05,1.7,1.6500000000000001,2.6,3.4,2.24,0.25142167844218505,Z,2022-07-22 10:52:39.028906
464,465,1.4500000000000002,1.7999999999999998,1.4300000000000002,2.2,3.7,2.0410000000000004,0.18283646389798383,F,2022-07-22 10:52:39.028906
465,466,1.4500000000000002,1.6,1.4300000000000002,6.0,3.4000000000000004,2.9059999999999997,0.4809581251077027,C,2022-07-22 10:52:39.028906
466,467,1.4500000000000002,1.9000000000000001,1.2100000000000002,5.15,3.4,2.7095000000000002,0.4132345338617956,C,2022-07-22 10:52:39.028906
467,468,2.5500000000000003,1.55,1.6500000000000001,2.4000000000000004,3.6,2.2900000000000005,0.26865414440806484,Z,2022-07-22 10:52:39.028906
468,469,2.8499999999999996,1.55,1.4300000000000002,1.9000000000000001,3.9,2.226,0.24659658797173864,Z,2022-07-22 10:52:39.028906
469,470,1.4500000000000002,1.7,1.4300000000000002,4.6,3.6,2.606,0.3775633293124244,D,2022-07-22 10:52:39.028906
470,471,1.9500000000000002,1.7,1.2100000000000002,2.2,4.2,2.152,0.22109253834223672,Z,2022-07-22 10:52:39.028906
471,472,2.55,1.7,1.4300000000000002,2.4000000000000004,3.5,2.261,0.2586593141478545,Z,2022-07-22 10:52:39.028906
472,473,2.5500000000000003,1.55,1.4300000000000002,2.25,3.6,2.2085000000000004,0.24056522488368087,Z,2022-07-22 10:52:39.028906
473,474,1.65,1.85,1.2100000000000002,6.2,3.8,3.062,0.5347234189212474,C,2022-07-22 10:52:39.028906
474,475,1.9500000000000002,1.65,1.4300000000000002,2.8,2.8,2.1260000000000003,0.21213165603997935,Z,2022-07-22 10:52:39.028906
475,476,1.7000000000000002,1.55,0.9900000000000001,5.4,2.9000000000000004,2.6330000000000005,0.3868688609339997,D,2022-07-22 10:52:39.028906
476,477,2.6500000000000004,1.7,1.4300000000000002,2.55,3.0,2.2435,0.2526279510597966,Z,2022-07-22 10:52:39.028906
477,478,1.4500000000000002,1.8000000000000003,1.4300000000000002,6.2,2.9000000000000004,2.9210000000000003,0.4861278648974668,C,2022-07-22 10:52:39.028906
478,479,1.85,1.7,1.2100000000000002,4.6,4.2,2.732,0.42098914354644146,C,2022-07-22 10:52:39.028906
479,480,1.35,1.4500000000000002,0.9900000000000001,5.000000000000001,4.1,2.623,0.38342236774082367,D,2022-07-22 10:52:39.028906
480,481,2.8500000000000005,1.55,1.6500000000000001,6.2,3.3000000000000003,3.255000000000001,0.6012407375495434,B,2022-07-22 10:52:39.028906
481,482,1.35,1.55,0.9900000000000001,2.2,1.8000000000000003,1.5980000000000003,0.030156815440289548,Z,2022-07-22 10:52:39.028906
482,483,1.35,1.7999999999999998,0.9900000000000001,2.25,4.3,2.0355,0.1809408926417369,F,2022-07-22 10:52:39.028906
483,484,2.25,1.7,0.9900000000000001,2.6,3.8,2.208,0.24039290022402202,Z,2022-07-22 10:52:39.028906
484,485,2.6500000000000004,1.7999999999999998,1.6500000000000001,2.2,3.5000000000000004,2.2950000000000004,0.2703773910046528,Z,2022-07-22 10:52:39.028906
485,486,1.4500000000000002,1.6,1.2100000000000002,4.6,4.2,2.6319999999999997,0.3865242116146818,D,2022-07-22 10:52:39.028906
486,487,2.6500000000000004,1.7999999999999998,1.4300000000000002,2.8,3.5,2.4010000000000002,0.30691021885231773,D,2022-07-22 10:52:39.028906
487,488,1.4500000000000002,1.7999999999999998,1.4300000000000002,2.6,3.7,2.141,0.21730139582974314,Z,2022-07-22 10:52:39.028906
488,489,4.05,1.7,1.2100000000000002,2.1,4.0,2.5170000000000003,0.34688953989315874,D,2022-07-22 10:52:39.028906
489,490,3.7500000000000004,1.65,0.9900000000000001,2.2,3.8,2.398,0.3058762708943649,D,2022-07-22 10:52:39.028906
490,491,1.4500000000000002,1.55,1.4300000000000002,2.6,3.6999999999999997,2.091,0.2000689298638635,Z,2022-07-22 10:52:39.028906
491,492,1.4500000000000002,1.4500000000000002,1.6500000000000001,2.2,4.6,2.1500000000000004,0.22040323970360162,Z,2022-07-22 10:52:39.028906
492,493,1.4500000000000002,1.55,1.2100000000000002,3.0,2.6,1.9820000000000002,0.16250215405824572,F,2022-07-22 10:52:39.028906
493,494,3.3500000000000005,1.65,1.43,3.2,3.3,2.5810000000000004,0.3689470963294848,D,2022-07-22 10:52:39.028906
494,495,4.2,1.7999999999999998,0.9900000000000001,2.2,2.5000000000000004,2.3230000000000004,0.28002757194554545,Z,2022-07-22 10:52:39.028906
495,496,1.4500000000000002,1.7999999999999998,1.2100000000000002,2.0,4.4,2.052,0.18662760641047726,F,2022-07-22 10:52:39.028906
496,497,1.4500000000000002,1.55,1.2100000000000002,4.800000000000001,3.8,2.612,0.3796312252283301,D,2022-07-22 10:52:39.028906
497,498,1.85,1.65,7.92,2.6,3.9000000000000004,3.519,0.6922281578493881,B,2022-07-22 10:52:39.028906
498,499,1.4500000000000002,1.7999999999999998,6.16,2.6,4.2,3.162,0.5691883508530069,C,2022-07-22 10:52:39.028906
499,500,1.35,1.55,1.6500000000000001,3.4,4.7,2.4650000000000003,0.3289677752886438,D,2022-07-22 10:52:39.028906
500,501,3.3500000000000005,1.95,7.48,2.75,2.5999999999999996,3.6335,0.7316905049112528,B,2022-07-22 10:52:39.028906
501,502,1.4500000000000002,1.65,1.2100000000000002,2.35,2.4000000000000004,1.8095,0.10305014647596067,F,2022-07-22 10:52:39.028906
502,503,4.6,1.4500000000000002,1.4300000000000002,5.4,3.9,3.431,0.6618990177494398,B,2022-07-22 10:52:39.028906
503,504,2.5500000000000003,1.55,4.950000000000001,3.4,2.8000000000000003,3.0800000000000005,0.5409271066689644,C,2022-07-22 10:52:39.028906
504,505,1.35,1.95,7.92,3.0,4.0,3.5940000000000003,0.7180768567982077,B,2022-07-22 10:52:39.028906
505,506,1.4500000000000002,1.7,1.6500000000000001,2.6,2.5000000000000004,1.9850000000000003,0.16353610201619853,F,2022-07-22 10:52:39.028906
506,507,1.35,1.7999999999999998,1.4300000000000002,2.8,3.5,2.141,0.21730139582974314,Z,2022-07-22 10:52:39.028906
507,508,1.35,1.85,1.6500000000000001,2.1,3.5,2.02,0.17559882819231423,F,2022-07-22 10:52:39.028906
508,509,1.35,1.7999999999999998,0.9900000000000001,2.6,2.4000000000000004,1.8380000000000003,0.11287265207651218,F,2022-07-22 10:52:39.028906
509,510,4.7,1.65,0.9900000000000001,2.25,3.8,2.6005,0.37566775805617764,D,2022-07-22 10:52:39.028906
510,511,1.65,1.65,1.2100000000000002,3.0,4.0,2.2520000000000002,0.25555747027399617,Z,2022-07-22 10:52:39.028906
511,512,2.6500000000000004,1.7,1.6500000000000001,4.199999999999999,2.5999999999999996,2.64,0.38928140616922274,D,2022-07-22 10:52:39.028906
512,513,1.35,1.55,1.2100000000000002,3.4,3.4,2.1820000000000004,0.23143201792176465,Z,2022-07-22 10:52:39.028906
513,514,4.5,1.7999999999999998,1.4300000000000002,2.6,4.2,2.826,0.45338617956229527,C,2022-07-22 10:52:39.028906
514,515,1.4500000000000002,1.65,1.4300000000000002,2.2,2.8000000000000003,1.8760000000000003,0.12596932621058077,F,2022-07-22 10:52:39.028906
515,516,4.6,1.55,1.4300000000000002,1.9500000000000002,3.3,2.4985,0.34051352748578306,D,2022-07-22 10:52:39.028906
516,517,1.4500000000000002,1.7,1.2100000000000002,2.35,2.5000000000000004,1.8345000000000002,0.11166637945890058,F,2022-07-22 10:52:39.028906
517,518,2.1500000000000004,1.55,1.4300000000000002,2.6,3.5999999999999996,2.216,0.24315009477856278,Z,2022-07-22 10:52:39.028906
518,519,1.9500000000000002,1.7999999999999998,1.43,2.9,3.7,2.3160000000000003,0.27761502671032223,Z,2022-07-22 10:52:39.028906
519,520,1.35,1.55,1.43,2.8000000000000003,4.0,2.1660000000000004,0.22591762881268312,Z,2022-07-22 10:52:39.028906
520,521,1.35,1.7999999999999998,7.48,2.1,2.9,3.0860000000000003,0.5429950025848699,C,2022-07-22 10:52:39.028906
521,522,1.4500000000000002,1.55,1.4300000000000002,3.0,2.7,2.0410000000000004,0.18283646389798383,F,2022-07-22 10:52:39.028906
522,523,1.4500000000000002,1.7,1.4300000000000002,2.35,3.8,2.0735,0.19403756677580558,F,2022-07-22 10:52:39.028906
523,524,2.25,1.85,1.2100000000000002,2.2,2.5999999999999996,2.0020000000000002,0.1693951404445976,F,2022-07-22 10:52:39.028906
524,525,1.55,1.7,1.6500000000000001,2.6,3.4000000000000004,2.1400000000000006,0.21695674651042574,Z,2022-07-22 10:52:39.028906
525,526,4.6,1.55,1.4300000000000002,6.2,3.7,3.621,0.7273823884197828,B,2022-07-22 10:52:39.028906
526,527,2.1500000000000004,1.65,0.9900000000000001,2.1,3.4000000000000004,1.993,0.1662932965707392,F,2022-07-22 10:52:39.028906
527,528,2.3500000000000005,1.65,1.6500000000000001,3.0,3.7,2.4350000000000005,0.31862829570911605,D,2022-07-22 10:52:39.028906
528,529,1.35,1.55,1.4300000000000002,3.4499999999999997,4.1,2.3434999999999997,0.2870928829915559,Z,2022-07-22 10:52:39.028906
529,530,1.35,1.6,1.2100000000000002,4.2,2.8000000000000003,2.302,0.27278993623987585,Z,2022-07-22 10:52:39.028906
530,531,1.35,1.4500000000000002,1.2100000000000002,5.45,3.0000000000000004,2.6145000000000005,0.38049284852662424,D,2022-07-22 10:52:39.028906
531,532,1.4500000000000002,1.65,0.9900000000000001,3.4,3.4000000000000004,2.178,0.2300534206444941,Z,2022-07-22 10:52:39.028906
532,533,2.6500000000000004,1.7,1.2100000000000002,3.0,3.3000000000000003,2.357,0.2917456488023436,Z,2022-07-22 10:52:39.028906
533,534,1.4500000000000002,1.55,1.4300000000000002,2.35,3.4,1.9835,0.16301912803722204,F,2022-07-22 10:52:39.028906
534,535,1.9500000000000002,1.85,1.6500000000000001,5.45,4.4,3.1125000000000007,0.5521282095467862,C,2022-07-22 10:52:39.028906
535,536,1.35,1.55,1.4300000000000002,2.6,4.7,2.221,0.2448733413751507,Z,2022-07-22 10:52:39.028906
536,537,3.0999999999999996,1.7,1.4300000000000002,2.35,2.9000000000000004,2.2685,0.2612441840427364,Z,2022-07-22 10:52:39.028906
537,538,1.4500000000000002,1.65,1.2100000000000002,3.4499999999999997,3.4,2.2344999999999997,0.24952610718593812,Z,2022-07-22 10:52:39.028906
538,539,2.5500000000000003,1.7999999999999998,1.6500000000000001,3.0,4.2,2.58,0.3686024470101671,D,2022-07-22 10:52:39.028906
539,540,1.9500000000000002,1.7999999999999998,1.4300000000000002,1.7000000000000002,1.9000000000000001,1.746,0.08116491469929339,Z,2022-07-22 10:52:39.028906
540,541,2.1500000000000004,1.55,1.2100000000000002,2.35,3.2,2.0495,0.1857659831121833,F,2022-07-22 10:52:39.028906
541,542,1.65,1.65,1.2100000000000002,2.6,3.1000000000000005,2.0170000000000003,0.17456488023436156,F,2022-07-22 10:52:39.028906
542,543,1.75,1.85,1.2100000000000002,3.0,4.0,2.3120000000000003,0.2762364294330519,Z,2022-07-22 10:52:39.028906
543,544,1.4500000000000002,1.55,1.2100000000000002,2.6,2.7,1.897,0.13320696191625014,F,2022-07-22 10:52:39.028906
544,545,1.75,1.6,1.2100000000000002,3.0,2.7,2.067,0.19179734620024122,F,2022-07-22 10:52:39.028906
545,546,1.9500000000000002,1.55,1.4300000000000002,4.4,3.7,2.6410000000000005,0.38962605548854046,D,2022-07-22 10:52:39.028906
546,547,4.6,1.7999999999999998,0.9900000000000001,3.0,3.0000000000000004,2.678,0.40237808030329125,C,2022-07-22 10:52:39.028906
547,548,1.4500000000000002,1.7,1.4300000000000002,6.6000000000000005,4.199999999999999,3.196,0.5809064277098052,C,2022-07-22 10:52:39.028906
548,549,1.35,1.3500000000000003,0.9900000000000001,4.7,2.6000000000000005,2.3030000000000004,0.27313458555919357,Z,2022-07-22 10:52:39.028906
549,550,1.35,1.65,1.2100000000000002,3.0,3.0,2.042,0.18318111321730124,F,2022-07-22 10:52:39.028906
550,551,1.4500000000000002,1.65,1.4300000000000002,1.7000000000000002,4.0,1.931,0.14492503877304835,F,2022-07-22 10:52:39.028906
551,552,2.75,1.65,1.4300000000000002,1.85,3.5,2.1535,0.22160951232121315,Z,2022-07-22 10:52:39.028906
552,553,1.85,1.7,1.4300000000000002,2.2,2.6,1.9360000000000004,0.14664828536963645,F,2022-07-22 10:52:39.028906
553,554,1.35,1.65,1.2100000000000002,1.85,3.8,1.8744999999999998,0.1254523522316042,F,2022-07-22 10:52:39.028906
554,555,1.35,1.4500000000000002,1.2100000000000002,5.0,2.2,2.382,0.3003618817852834,D,2022-07-22 10:52:39.028906
555,556,1.35,1.7999999999999998,1.2100000000000002,2.6,3.0999999999999996,1.987,0.16422540065483365,F,2022-07-22 10:52:39.028906
556,557,4.5,1.55,1.8700000000000003,1.7000000000000002,2.9000000000000004,2.4440000000000004,0.32173013958297436,D,2022-07-22 10:52:39.028906
557,558,1.4500000000000002,1.65,0.9900000000000001,3.15,2.9000000000000004,2.0405,0.18266413923832497,F,2022-07-22 10:52:39.028906
558,559,1.55,1.4500000000000002,1.4300000000000002,3.55,4.2,2.4035,0.3077718421506117,D,2022-07-22 10:52:39.028906
559,560,2.25,1.7,1.6500000000000001,6.1000000000000005,2.9000000000000004,3.0800000000000005,0.5409271066689644,C,2022-07-22 10:52:39.028906
560,561,2.7500000000000004,1.7999999999999998,1.2100000000000002,4.199999999999999,3.8,2.772,0.43477511631914506,C,2022-07-22 10:52:39.028906
561,562,2.25,1.65,1.4300000000000002,2.25,2.2,1.9585000000000001,0.15440289505428223,F,2022-07-22 10:52:39.028906
562,563,1.4500000000000002,1.6,6.38,4.2,3.2,3.416,0.6567292779596758,B,2022-07-22 10:52:39.028906
563,564,3.95,1.55,1.4300000000000002,2.25,3.2,2.4285,0.31638807513355155,D,2022-07-22 10:52:39.028906
564,565,1.4500000000000002,1.4500000000000002,6.16,5.800000000000001,2.9,3.6970000000000005,0.7535757366879201,B,2022-07-22 10:52:39.028906
565,566,4.25,1.55,1.6500000000000001,4.050000000000001,3.400000000000001,3.0125000000000006,0.5176632776150268,C,2022-07-22 10:52:39.028906
566,567,2.7500000000000004,1.55,1.2100000000000002,4.2,3.0000000000000004,2.6020000000000003,0.37618473203515423,D,2022-07-22 10:52:39.028906
567,568,1.4500000000000002,1.7,1.4300000000000002,2.2,3.9,2.051,0.18628295709115972,F,2022-07-22 10:52:39.028906
568,569,1.35,1.85,1.4300000000000002,3.85,3.9000000000000004,2.4735,0.3318972945028433,D,2022-07-22 10:52:39.028906
569,570,1.7000000000000002,1.7999999999999998,1.2100000000000002,1.4500000000000002,3.6,1.8445000000000003,0.11511287265207652,F,2022-07-22 10:52:39.028906
570,571,1.4500000000000002,1.95,1.2100000000000002,1.7000000000000002,3.9,1.9320000000000002,0.14526968809236598,F,2022-07-22 10:52:39.028906
571,572,1.35,1.7,1.6500000000000001,2.6,2.6,1.9800000000000004,0.1618128554196106,F,2022-07-22 10:52:39.028906
572,573,1.4500000000000002,1.65,1.6500000000000001,2.9,4.0,2.2750000000000004,0.2634844046183009,Z,2022-07-22 10:52:39.028906
573,574,1.8,1.4500000000000002,1.4300000000000002,3.4,3.2,2.266,0.26038256074444244,Z,2022-07-22 10:52:39.028906
574,575,4.2,1.65,1.2100000000000002,2.6,4.1,2.677,0.4020334309839737,C,2022-07-22 10:52:39.028906
575,576,2.3500000000000005,1.4500000000000002,1.4300000000000002,1.4500000000000002,4.0,2.0085,0.17163536102016197,F,2022-07-22 10:52:39.028906
576,577,6.0,1.55,0.9900000000000001,3.8000000000000003,2.3000000000000003,3.0030000000000006,0.5143891090815096,C,2022-07-22 10:52:39.028906
577,578,1.65,1.7,1.4300000000000002,3.55,2.4000000000000004,2.2035,0.2388419782870928,Z,2022-07-22 10:52:39.028906
578,579,1.4500000000000002,1.9000000000000001,6.38,4.6,3.7,3.6510000000000002,0.7377218679993107,B,2022-07-22 10:52:39.028906
579,580,1.4500000000000002,1.7999999999999998,1.2100000000000002,2.35,3.7,2.0345000000000004,0.1805962433224195,F,2022-07-22 10:52:39.028906
580,581,1.8,1.55,1.4300000000000002,2.6,3.6999999999999997,2.1610000000000005,0.2241943822160952,Z,2022-07-22 10:52:39.028906
581,582,1.4500000000000002,1.65,1.4300000000000002,2.25,2.9000000000000004,1.9035000000000002,0.13544718249181456,F,2022-07-22 10:52:39.028906
582,583,1.75,1.7,0.9900000000000001,3.8000000000000003,2.9,2.273,0.26279510597966566,Z,2022-07-22 10:52:39.028906
583,584,1.4500000000000002,1.65,0.9900000000000001,2.2,3.5000000000000004,1.8930000000000002,0.13182836463897984,F,2022-07-22 10:52:39.028906
584,585,2.8500000000000005,1.65,1.4300000000000002,2.2,4.2,2.366,0.2948474926762019,Z,2022-07-22 10:52:39.028906
585,586,1.35,1.7,1.2100000000000002,3.15,2.8,2.0595,0.18921247630535917,F,2022-07-22 10:52:39.028906
586,587,1.4500000000000002,1.7999999999999998,1.4300000000000002,2.75,3.7,2.1785,0.23022574530415296,Z,2022-07-22 10:52:39.028906
587,588,1.95,1.55,1.6500000000000001,3.7,2.9,2.39,0.30311907633982416,D,2022-07-22 10:52:39.028906
588,589,1.35,1.55,1.6500000000000001,4.550000000000001,4.2,2.6775,0.40220575564363253,C,2022-07-22 10:52:39.028906
589,590,1.9500000000000002,1.7999999999999998,4.950000000000001,1.4500000000000002,4.5,2.7775,0.43667068757539185,C,2022-07-22 10:52:39.028906
590,591,1.4500000000000002,1.65,0.9900000000000001,1.7000000000000002,3.3,1.7380000000000002,0.07840772014475271,Z,2022-07-22 10:52:39.028906
591,592,4.5,1.65,1.6500000000000001,2.75,2.6,2.6375,0.38841978287092876,D,2022-07-22 10:52:39.028906
592,593,1.35,1.7,1.4300000000000002,3.8000000000000003,3.0,2.2960000000000003,0.27072204032397035,Z,2022-07-22 10:52:39.028906
593,594,1.4500000000000002,1.7999999999999998,1.4300000000000002,2.8,3.5,2.161,0.22419438221609503,Z,2022-07-22 10:52:39.028906
594,595,1.35,1.65,0.9900000000000001,3.0,2.9,1.983,0.16284680337756327,F,2022-07-22 10:52:39.028906
595,596,2.8500000000000005,1.4500000000000002,0.9900000000000001,1.7000000000000002,1.9000000000000001,1.7680000000000002,0.08874719972428055,Z,2022-07-22 10:52:39.028906
596,597,2.6500000000000004,1.55,0.9900000000000001,2.8,2.5,2.1130000000000004,0.20765121488885066,Z,2022-07-22 10:52:39.028906
597,598,1.4500000000000002,1.7999999999999998,1.2100000000000002,2.6,3.3000000000000007,2.0370000000000004,0.18145786662071348,F,2022-07-22 10:52:39.028906
598,599,1.35,1.7,1.4300000000000002,5.4,4.8,2.966,0.5016370842667585,C,2022-07-22 10:52:39.028906
599,600,1.4500000000000002,1.55,6.38,2.6,2.0999999999999996,2.841,0.4585559193520592,C,2022-07-22 10:52:39.028906
600,601,1.35,1.85,1.2100000000000002,5.800000000000001,3.7,2.8870000000000005,0.47440978804066863,C,2022-07-22 10:52:39.028906
601,602,1.35,1.65,1.43,2.6,3.8999999999999995,2.121,0.21040840944339126,Z,2022-07-22 10:52:39.028906
602,603,4.15,1.55,1.6500000000000001,2.6,3.6,2.66,0.39617439255557463,D,2022-07-22 10:52:39.028906
603,604,2.05,1.4500000000000002,1.2100000000000002,5.000000000000001,3.6,2.732,0.42098914354644146,C,2022-07-22 10:52:39.028906
604,605,1.65,1.6,0.9900000000000001,5.95,3.4000000000000004,2.8455000000000004,0.46010684128898843,C,2022-07-22 10:52:39.028906
605,606,1.4500000000000002,1.7,1.4300000000000002,3.15,2.8,2.1235,0.21127003274168524,Z,2022-07-22 10:52:39.028906
