supplier_id,sales_growth,profit_margin,normalised_ebita_margin,net_profit_margin,net_worth,working_capital,receivable_day,inventory_days,payable_days,cash_equivalents,current_liabilities,total_debts,net_income,cashflow_stability,is_client_on_CRB,statements_status,economic_sensitivity,capital_intensity,utilization_capacity,market_growth,is_litigation_issues,how_regulated,is_there_competition,how_competitive,how_mature,is_industry_performing,is_industry_risky,are_there_structures,is_business_technical,how_technical,how_managed,is_it_one_man_show,is_there_controls,has_experience,times_supplied_before
322,41,22,2,50,73,40274797,43,76,8,80,86,37,96,63,94,50,96,53,37,32,true,true,false,Daily,Daily,false,false,true,true,Weekly,Monthly,false,false,true,Weekly
323,95,13,57,58,90,20097744,31,2,53,62,71,98,18,100,13,38,31,93,79,51,true,true,false,Yearly,Often,false,true,false,false,Yearly,Yearly,false,true,true,Yearly
324,27,98,89,51,54,9431155,98,71,74,93,81,60,99,33,83,16,3,47,59,77,true,false,false,Often,Once,false,true,true,false,Weekly,Yearly,true,false,false,Daily
325,37,64,69,2,83,70027051,85,42,81,17,6,99,59,41,83,80,51,55,30,20,true,false,false,Monthly,Monthly,true,true,true,true,Seldom,Daily,true,true,false,Monthly
326,98,54,42,100,98,97847581,78,51,17,99,19,44,51,20,87,22,56,65,38,46,false,true,false,Monthly,Seldom,true,false,false,true,Monthly,Daily,true,true,false,Once
327,22,42,67,45,9,67298726,74,3,38,75,41,72,62,15,74,22,62,21,74,75,true,true,true,Seldom,Never,true,false,true,true,Yearly,Daily,true,true,false,Daily
328,59,100,12,15,35,59075748,71,94,63,53,7,57,11,17,72,19,40,38,80,27,true,true,true,Daily,Weekly,true,true,false,true,Never,Monthly,false,false,true,Monthly
329,18,15,19,90,89,67409115,83,79,86,19,89,77,68,72,48,16,62,86,43,61,true,true,false,Never,Never,true,false,false,false,Yearly,Monthly,false,false,false,Yearly
330,30,78,60,45,69,23474422,49,68,79,37,94,72,48,72,15,38,26,80,67,100,false,true,true,Daily,Weekly,true,false,false,false,Weekly,Monthly,false,true,false,Yearly
331,92,64,90,44,47,32769586,65,65,36,53,79,31,96,1,52,58,90,27,99,40,false,true,true,Once,Seldom,true,true,false,false,Yearly,Often,true,true,false,Weekly
332,37,60,61,47,96,18975936,3,18,93,86,12,53,46,84,1,58,5,12,11,81,true,false,true,Yearly,Often,true,true,false,false,Once,Seldom,true,false,false,Weekly
333,21,92,59,93,55,17229389,74,49,11,70,2,84,33,14,32,56,33,60,97,62,true,true,false,Never,Once,true,true,true,true,Seldom,Weekly,true,true,false,Monthly
334,15,54,87,1,77,45519116,36,4,39,17,18,57,63,85,62,3,100,42,55,33,true,true,false,Daily,Weekly,true,false,false,true,Weekly,Yearly,true,false,true,Yearly
335,47,14,20,21,33,41945542,6,6,35,98,97,87,34,2,32,43,40,8,63,20,false,false,true,Weekly,Daily,true,true,true,true,Yearly,Seldom,true,false,false,Monthly
336,60,9,31,61,71,99844658,44,64,53,13,18,6,7,27,80,79,81,84,44,42,false,true,false,Often,Yearly,false,false,false,true,Monthly,Yearly,true,false,true,Monthly
337,19,45,64,29,84,28358517,48,77,59,44,45,42,39,60,14,46,36,56,87,26,false,true,true,Daily,Daily,true,false,false,true,Daily,Yearly,false,true,false,Monthly
338,1,2,74,4,56,57207302,46,87,7,70,27,69,72,63,12,4,43,16,26,60,false,false,false,Seldom,Weekly,true,true,true,false,Often,Seldom,true,false,false,Yearly
339,24,53,39,85,36,9013835,96,48,20,100,61,2,36,6,96,35,100,5,95,25,true,false,false,Yearly,Daily,true,true,true,true,Weekly,Weekly,true,false,true,Monthly
340,33,16,46,10,37,42246294,58,55,61,23,30,30,90,15,72,69,75,53,58,1,false,false,false,Monthly,Once,true,true,true,false,Seldom,Monthly,true,true,false,Often
341,26,31,32,83,69,53555031,10,74,75,38,29,52,16,30,76,4,38,45,83,43,true,true,true,Never,Often,true,false,true,false,Seldom,Yearly,true,true,false,Daily
342,5,13,94,94,25,71586202,7,13,48,52,25,5,73,40,100,39,11,100,32,2,false,false,false,Daily,Once,false,false,true,false,Often,Daily,false,false,false,Often
343,32,66,96,91,72,23336634,37,27,46,70,30,36,99,50,76,19,31,67,37,73,false,true,false,Often,Yearly,false,true,true,false,Never,Seldom,false,false,true,Seldom
344,31,99,66,33,22,28727391,80,90,78,30,46,12,42,84,47,34,26,27,85,40,true,false,false,Once,Once,false,false,true,true,Monthly,Weekly,false,true,false,Often
345,58,16,77,97,37,96103532,25,44,95,54,22,54,70,100,54,42,70,68,56,56,true,true,true,Once,Yearly,true,true,true,false,Monthly,Yearly,false,true,true,Monthly
346,39,68,4,13,36,1842527,41,47,54,75,32,86,28,11,18,32,1,13,22,64,false,true,false,Seldom,Never,true,true,true,true,Often,Daily,false,false,true,Seldom
347,26,50,69,90,21,8814646,27,47,48,100,52,8,3,23,14,51,94,98,65,25,true,false,true,Monthly,Daily,true,true,false,false,Monthly,Weekly,true,true,false,Often
348,53,74,73,29,60,22437964,18,20,9,30,60,8,79,90,57,67,9,57,92,69,false,true,false,Often,Seldom,true,true,true,true,Daily,Never,true,false,false,Daily
349,66,54,57,82,54,98874594,97,65,80,82,23,30,68,60,93,24,41,37,23,81,true,true,true,Seldom,Yearly,false,false,true,false,Daily,Daily,false,false,true,Daily
350,100,94,88,99,77,78706137,89,53,18,83,63,27,69,58,98,91,19,77,6,47,false,false,false,Daily,Weekly,true,false,true,false,Often,Monthly,true,false,false,Daily
351,42,22,4,40,81,8558267,92,80,26,65,38,74,37,36,94,62,2,19,11,38,false,false,true,Seldom,Often,false,true,true,false,Yearly,Weekly,false,true,false,Often
352,87,97,7,83,90,33262393,76,32,67,73,23,77,21,5,61,55,39,10,95,40,false,false,true,Weekly,Often,true,false,false,false,Once,Yearly,false,false,false,Often
353,7,79,63,35,38,44479795,80,3,81,87,97,63,10,66,77,91,90,96,25,36,false,false,false,Daily,Seldom,false,false,false,true,Weekly,Seldom,true,true,true,Often
354,70,62,68,86,59,76924813,47,86,88,83,15,75,76,73,73,55,95,68,8,19,false,false,false,Seldom,Yearly,true,false,false,true,Seldom,Weekly,true,true,true,Once
355,18,69,52,30,22,54330027,60,12,11,76,52,48,78,82,91,64,20,64,42,64,false,false,false,Often,Often,true,false,true,true,Monthly,Never,false,true,true,Never
356,52,98,80,42,55,55647690,66,37,72,16,76,5,75,77,5,85,24,76,9,65,false,true,true,Seldom,Never,false,true,false,true,Often,Seldom,true,false,false,Monthly
357,71,87,83,18,35,39359470,82,59,20,49,55,79,38,30,65,3,4,3,36,71,false,false,true,Monthly,Monthly,true,true,false,false,Never,Yearly,false,true,true,Weekly
358,45,31,35,88,64,92887410,28,84,43,70,4,17,12,74,52,32,98,10,71,48,false,false,true,Monthly,Once,true,false,false,true,Monthly,Daily,true,true,false,Yearly
359,3,50,92,2,99,86953232,92,45,28,74,31,14,6,46,50,43,71,55,40,71,false,true,false,Seldom,Never,true,true,false,true,Once,Monthly,false,true,false,Never
360,66,27,96,63,8,45502630,65,5,94,46,24,10,65,69,47,60,44,33,10,84,false,false,true,Daily,Yearly,true,true,true,false,Weekly,Daily,false,false,false,Never
361,14,19,54,8,48,98226894,17,34,85,59,26,27,66,10,83,50,27,84,49,78,true,true,false,Yearly,Seldom,false,true,false,false,Seldom,Monthly,false,false,true,Weekly
362,50,77,76,32,73,79924751,11,36,42,85,93,42,39,8,65,66,74,78,50,93,true,true,false,Yearly,Weekly,false,false,false,true,Monthly,Seldom,true,true,true,Weekly
363,61,65,7,68,99,84851535,8,68,23,93,45,12,19,24,21,11,11,12,94,10,true,false,true,Yearly,Once,false,false,false,false,Seldom,Often,true,true,false,Monthly
364,40,30,32,53,54,57893976,18,5,43,10,98,23,100,57,19,66,89,15,93,36,true,true,false,Monthly,Weekly,false,false,false,false,Never,Daily,false,true,true,Yearly
365,91,92,38,55,41,35815585,57,46,91,49,10,4,39,50,1,51,1,14,38,96,false,false,true,Never,Often,false,false,false,true,Often,Daily,true,false,false,Never
366,49,23,99,70,38,90152915,12,22,71,38,24,18,8,77,43,5,85,27,56,54,false,true,true,Seldom,Yearly,false,false,true,true,Often,Often,true,true,true,Monthly
367,5,1,62,89,56,95303444,55,12,32,74,84,52,62,50,85,87,98,90,99,48,false,true,true,Yearly,Yearly,false,false,true,false,Often,Never,true,true,true,Yearly
368,49,100,99,13,73,53699671,99,8,29,76,42,20,47,55,57,68,2,35,65,58,false,true,true,Often,Yearly,false,false,true,false,Yearly,Seldom,false,false,false,Seldom
369,2,55,32,19,79,31046412,48,76,65,48,9,30,8,52,89,33,49,21,29,38,true,false,true,Yearly,Monthly,false,true,true,true,Seldom,Often,false,true,false,Daily
370,72,26,81,18,65,68272094,70,14,86,84,86,35,25,44,44,14,93,61,80,17,true,true,true,Yearly,Weekly,false,false,true,false,Once,Monthly,false,true,false,Seldom
371,24,39,41,80,16,60783407,57,74,98,94,46,91,19,57,95,12,25,51,9,13,false,true,true,Once,Weekly,true,true,true,false,Daily,Never,false,true,false,Yearly
372,84,17,28,8,13,20258538,69,37,80,82,20,92,61,11,40,97,78,96,88,5,false,true,false,Monthly,Monthly,false,true,false,true,Monthly,Yearly,true,false,true,Daily
373,27,20,53,38,11,23399136,23,81,92,81,5,6,36,15,74,75,100,28,14,90,true,false,true,Monthly,Once,false,false,false,true,Once,Often,false,false,false,Never
374,90,51,96,69,12,8174572,74,34,49,33,10,73,6,62,94,39,54,98,61,3,false,true,false,Daily,Never,false,true,false,false,Monthly,Weekly,false,true,true,Weekly
375,77,39,99,48,17,65009338,23,52,69,77,98,62,77,73,41,12,11,12,71,46,false,true,true,Monthly,Yearly,true,true,false,true,Seldom,Daily,false,true,true,Daily
376,77,5,36,15,23,84224571,29,47,56,52,8,51,28,24,98,71,40,18,95,33,true,true,false,Once,Daily,true,true,true,true,Weekly,Monthly,true,false,true,Yearly
377,61,58,96,14,35,31420266,36,7,80,62,77,42,79,30,93,44,82,72,27,86,false,false,false,Monthly,Weekly,true,true,true,false,Weekly,Never,false,true,false,Once
378,45,61,92,6,19,51182835,100,33,94,89,30,95,14,99,64,26,24,29,50,51,true,true,false,Often,Seldom,false,false,false,true,Often,Weekly,true,false,false,Monthly
379,64,66,62,64,40,21090047,79,5,83,86,6,99,12,67,59,13,44,75,40,68,true,true,false,Monthly,Once,false,false,false,true,Often,Never,true,false,true,Daily
380,85,75,36,10,67,74739719,59,41,27,6,8,21,12,83,67,60,24,41,74,97,false,false,true,Once,Monthly,true,false,false,true,Daily,Often,false,true,true,Seldom
381,73,25,100,4,100,78095793,11,95,1,28,25,4,19,78,10,47,13,83,21,54,false,false,false,Monthly,Once,true,true,false,false,Weekly,Monthly,false,false,false,Once
382,39,9,65,92,11,93091635,68,12,16,15,18,5,25,59,12,84,14,85,95,81,false,true,true,Yearly,Weekly,false,false,true,false,Often,Often,false,false,true,Once
383,100,44,25,75,18,78479627,9,62,57,87,65,51,85,15,37,95,43,17,56,52,true,true,false,Once,Seldom,false,true,false,true,Often,Never,false,false,true,Monthly
384,32,21,80,10,20,25254769,63,72,7,11,66,55,30,21,2,43,51,15,36,80,false,false,true,Yearly,Often,true,true,true,true,Yearly,Never,false,false,true,Daily
385,63,97,30,58,41,74809142,82,32,29,53,31,33,2,28,18,7,21,78,97,91,true,true,false,Monthly,Once,false,false,true,true,Yearly,Seldom,false,false,false,Never
386,52,92,51,77,17,63596453,72,98,72,10,6,70,55,87,17,36,53,16,34,55,true,false,false,Often,Monthly,true,true,true,true,Yearly,Never,true,true,true,Daily
387,99,74,72,42,92,80492091,78,99,77,71,81,19,19,33,76,28,96,24,94,42,false,false,true,Weekly,Yearly,true,true,true,true,Never,Seldom,true,false,false,Monthly
388,93,30,2,80,76,94216773,41,57,20,34,39,11,64,42,95,98,65,5,54,88,false,true,false,Never,Never,false,true,true,true,Weekly,Weekly,true,false,true,Never
389,99,57,52,81,96,10140489,57,57,2,36,88,80,99,62,28,97,51,16,14,20,true,false,true,Seldom,Often,false,true,true,false,Never,Daily,false,false,true,Seldom
390,82,27,47,20,66,18589608,34,31,20,52,25,62,10,7,14,61,60,81,87,66,true,true,false,Never,Never,false,false,false,true,Weekly,Never,true,true,false,Weekly
391,75,76,76,35,59,21245637,15,74,65,66,97,83,40,9,87,9,60,54,14,97,true,false,false,Yearly,Monthly,true,true,true,true,Never,Weekly,true,true,false,Weekly
392,87,78,67,75,58,64917682,2,8,11,88,66,65,3,64,27,19,89,45,75,10,false,true,true,Often,Never,false,false,false,true,Once,Yearly,true,true,true,Once
393,47,24,70,85,3,93461704,37,39,45,23,82,36,33,94,8,19,27,68,45,87,true,true,true,Weekly,Seldom,true,true,true,false,Seldom,Yearly,false,false,true,Weekly
394,26,92,40,34,80,67006564,92,9,46,65,23,14,20,86,9,24,86,56,4,34,false,true,true,Once,Yearly,false,true,false,true,Weekly,Once,false,true,false,Once
395,54,89,63,21,92,81306592,36,9,28,25,43,69,80,94,65,91,49,91,84,48,true,true,false,Monthly,Weekly,true,true,true,true,Seldom,Monthly,true,false,false,Monthly
396,30,58,70,96,48,5446416,43,76,31,41,58,59,63,36,27,77,21,61,47,59,true,false,false,Seldom,Yearly,true,false,false,true,Once,Yearly,false,true,false,Monthly
397,13,25,34,78,56,43840840,47,67,82,53,81,37,65,33,23,68,5,2,86,29,true,false,false,Seldom,Seldom,false,false,true,false,Once,Seldom,true,true,true,Daily
398,82,69,57,52,15,94811022,15,56,27,9,5,9,30,87,76,18,19,35,54,87,false,false,true,Once,Never,true,false,true,true,Monthly,Seldom,false,false,true,Daily
399,8,77,45,71,22,28731263,60,58,84,43,47,82,28,43,74,55,36,76,12,76,true,true,false,Once,Monthly,true,false,true,false,Daily,Never,false,false,false,Monthly
400,34,44,80,5,54,43299368,83,19,74,20,71,25,51,47,76,36,63,78,73,21,false,false,false,Never,Once,false,false,true,true,Seldom,Never,false,true,true,Once
401,23,19,38,14,41,72560407,25,43,14,69,22,70,35,38,73,39,81,3,27,23,false,false,false,Never,Often,false,true,true,true,Once,Seldom,false,false,true,Never
402,11,62,3,65,7,21684172,75,33,83,37,1,34,94,50,100,88,96,9,67,46,true,false,false,Often,Once,true,true,true,true,Monthly,Often,true,false,false,Seldom
403,82,3,13,97,87,52171768,11,23,94,32,68,30,95,94,12,35,76,51,31,59,true,true,false,Seldom,Often,false,true,true,false,Yearly,Never,true,true,true,Seldom
404,15,1,80,89,36,45724903,97,71,75,12,32,23,70,62,42,2,59,46,22,91,true,true,true,Yearly,Once,true,true,false,true,Yearly,Daily,false,true,true,Weekly
405,98,12,64,85,98,13936739,15,63,30,55,61,82,2,42,35,26,40,81,57,34,false,true,false,Daily,Weekly,true,false,false,false,Daily,Never,true,false,false,Never
406,62,33,57,73,64,75050494,9,83,37,87,95,87,33,92,98,86,77,38,61,3,false,false,false,Often,Seldom,false,true,true,false,Never,Seldom,false,false,false,Monthly
407,39,52,79,72,79,35421793,30,34,70,64,8,4,89,17,38,64,20,49,70,10,false,false,false,Often,Yearly,true,false,true,false,Daily,Monthly,true,false,false,Often
408,44,25,60,13,77,16150718,40,17,65,12,96,32,50,91,98,46,89,56,35,13,true,true,false,Seldom,Yearly,false,true,true,false,Often,Seldom,false,true,false,Seldom
409,88,78,93,89,26,66202113,80,92,92,48,88,55,36,47,34,71,86,10,89,92,true,true,true,Once,Daily,false,true,false,true,Yearly,Daily,true,false,false,Never
410,2,5,27,54,62,18352919,84,78,17,15,31,54,7,32,7,57,47,79,26,65,false,true,true,Never,Monthly,true,false,true,false,Monthly,Yearly,false,false,false,Once
411,49,65,66,3,29,85118989,21,6,91,92,10,44,28,14,71,12,18,33,78,56,true,true,true,Yearly,Yearly,false,true,false,true,Often,Never,false,false,true,Seldom
412,40,10,11,30,23,51111322,71,65,56,96,46,39,63,19,72,26,6,68,16,46,true,true,false,Monthly,Never,true,false,true,false,Daily,Never,false,true,false,Never
413,93,75,45,60,18,87411560,89,97,26,44,79,65,47,21,28,3,19,14,3,95,false,false,true,Daily,Yearly,false,true,false,false,Yearly,Weekly,true,true,false,Monthly
414,11,99,41,87,93,5435094,99,44,30,53,79,96,1,39,47,38,62,41,85,71,true,false,true,Monthly,Weekly,false,false,false,true,Monthly,Monthly,false,true,true,Seldom
415,51,48,6,10,75,47272216,95,22,12,34,78,74,88,47,17,94,84,81,78,11,false,false,true,Often,Once,true,false,false,false,Seldom,Never,false,false,false,Seldom
416,22,24,62,77,62,21912521,24,31,61,23,88,95,80,76,37,40,99,62,26,68,true,true,false,Monthly,Never,true,true,true,false,Seldom,Seldom,true,true,true,Yearly
417,79,15,22,47,20,1818867,32,22,74,55,14,79,61,59,63,89,44,28,20,38,false,true,true,Often,Weekly,true,true,true,false,Yearly,Seldom,true,false,false,Yearly
418,89,15,58,66,83,91714124,16,26,94,77,68,68,68,100,31,97,39,25,74,95,false,true,true,Daily,Monthly,false,true,false,true,Yearly,Once,true,true,false,Seldom
419,52,50,15,13,42,91556460,13,37,20,79,50,42,68,37,4,88,73,25,83,52,false,true,true,Seldom,Seldom,true,false,false,false,Once,Often,false,true,true,Never
420,67,63,65,28,72,82781495,52,99,81,95,53,85,87,87,9,38,33,49,77,78,true,true,true,Weekly,Yearly,true,false,false,false,Often,Often,true,true,false,Once
421,64,33,4,23,20,63636745,71,49,44,44,19,22,34,93,66,3,96,13,39,70,false,false,false,Never,Often,true,false,true,false,Once,Yearly,false,false,false,Seldom
422,51,60,12,30,16,81924305,40,87,31,59,86,9,51,62,53,75,87,89,4,50,true,false,true,Never,Once,true,true,true,true,Yearly,Never,false,false,true,Often
423,5,96,6,31,92,17594589,70,66,95,20,45,27,98,83,18,98,81,91,44,24,false,false,false,Daily,Weekly,false,false,true,true,Daily,Weekly,false,true,false,Once
424,9,83,89,61,80,56251827,44,6,74,8,51,99,14,28,7,11,68,33,10,47,false,false,true,Seldom,Never,false,false,true,true,Yearly,Never,false,true,true,Seldom
425,84,34,50,31,92,48665881,77,31,3,60,92,54,8,76,86,95,7,15,97,9,true,false,false,Yearly,Monthly,true,false,false,false,Once,Once,true,true,false,Monthly
426,51,77,19,74,79,6316034,41,21,87,75,15,82,75,52,80,76,51,90,40,58,false,false,false,Weekly,Weekly,true,true,true,true,Seldom,Yearly,false,false,false,Once
427,55,8,69,84,40,65305986,24,94,74,48,79,1,54,12,3,44,79,51,88,73,true,false,false,Weekly,Weekly,false,false,true,false,Never,Never,false,false,false,Once
428,44,40,38,13,49,32194880,37,20,30,53,33,64,97,15,41,74,43,89,89,53,true,true,false,Often,Once,false,true,true,true,Once,Monthly,true,false,true,Yearly
429,14,45,22,79,23,83716988,27,84,3,87,49,35,78,49,17,73,64,93,76,18,true,true,false,Yearly,Monthly,false,true,true,true,Daily,Once,false,false,true,Once
430,88,87,83,30,30,19814344,35,52,59,44,9,95,13,16,57,25,98,62,21,21,true,false,true,Never,Never,true,false,false,true,Monthly,Often,true,true,false,Often
431,90,2,51,55,25,42114514,74,76,56,28,99,3,57,72,64,25,65,55,97,14,false,false,true,Monthly,Seldom,false,false,true,false,Weekly,Yearly,true,true,true,Often
432,39,11,36,74,73,45287968,82,16,39,65,84,76,65,6,85,58,55,49,50,62,false,true,false,Once,Monthly,false,false,false,true,Once,Weekly,false,true,true,Daily
433,4,54,55,96,75,63807001,89,30,7,71,73,7,40,84,42,18,21,66,89,86,true,false,true,Often,Yearly,true,false,true,false,Daily,Never,true,false,true,Seldom
434,77,77,73,68,19,25486845,17,40,85,14,36,12,35,52,32,16,58,84,69,71,false,false,false,Monthly,Never,true,false,true,true,Never,Monthly,true,true,true,Never
435,48,4,8,53,20,47423288,46,28,77,35,15,7,43,10,56,79,93,95,61,92,false,true,false,Yearly,Seldom,true,true,true,false,Yearly,Weekly,true,false,false,Never
436,65,64,46,19,49,99103143,45,12,31,63,29,76,21,74,11,98,93,86,61,98,false,false,false,Daily,Monthly,true,true,false,true,Often,Never,true,true,true,Once
437,36,76,37,33,91,711145,3,99,87,36,91,44,47,34,15,57,70,36,87,33,true,false,true,Once,Weekly,true,true,true,false,Seldom,Daily,false,true,false,Once
438,1,67,64,63,65,30802390,92,60,74,31,52,94,74,26,22,21,21,47,62,58,false,false,false,Once,Yearly,true,false,true,false,Never,Monthly,true,false,false,Often
439,64,58,1,49,48,5865710,60,86,52,10,54,80,44,64,80,48,69,76,100,53,true,false,false,Often,Monthly,true,false,true,true,Once,Monthly,false,true,false,Yearly
440,18,72,95,32,55,89787910,19,9,95,19,49,1,51,53,78,72,46,95,4,44,false,false,true,Daily,Monthly,false,false,true,true,Once,Yearly,false,true,true,Weekly
441,26,50,59,13,64,30374990,26,40,50,22,63,14,93,18,27,95,38,32,92,11,true,true,false,Never,Never,true,false,true,false,Monthly,Never,false,false,false,Daily
442,40,40,65,98,46,83114102,13,50,9,77,13,3,9,1,28,91,66,97,73,23,true,true,false,Monthly,Yearly,true,false,true,true,Once,Monthly,true,true,true,Yearly
443,87,83,48,87,14,1184871,96,99,73,43,81,45,98,78,98,82,28,60,43,32,true,true,true,Monthly,Daily,true,false,true,true,Never,Once,true,true,true,Seldom
444,56,47,76,83,13,31104367,37,95,96,41,3,41,32,48,82,24,20,82,99,86,true,false,true,Often,Seldom,true,true,true,false,Never,Monthly,true,false,false,Often
445,40,97,54,81,71,15988708,53,24,34,88,80,100,86,12,13,13,63,97,15,85,false,true,false,Never,Once,true,true,true,false,Once,Monthly,false,false,false,Yearly
446,68,94,8,48,25,90959419,62,93,44,32,98,66,43,72,18,82,76,31,40,53,false,false,false,Weekly,Seldom,true,false,false,true,Seldom,Once,true,true,true,Daily
447,55,79,26,82,72,20599787,5,11,57,55,83,87,38,83,88,60,39,66,75,7,true,false,false,Once,Seldom,false,true,true,true,Monthly,Weekly,true,true,true,Once
448,94,26,38,14,13,49902110,51,70,27,27,86,16,88,70,52,65,90,56,78,50,true,false,true,Never,Seldom,false,true,true,false,Weekly,Monthly,true,false,false,Weekly
449,12,11,92,54,8,41356896,27,83,31,75,24,4,23,24,12,7,86,65,75,50,false,true,true,Seldom,Weekly,true,false,false,true,Yearly,Often,false,true,false,Often
450,46,31,15,52,68,9218528,75,4,59,93,38,11,76,26,91,34,97,52,13,53,true,true,true,Seldom,Yearly,false,false,true,true,Once,Monthly,false,false,true,Never
451,86,15,59,83,3,48733160,78,70,18,17,28,49,55,87,97,29,49,75,11,53,true,false,false,Yearly,Often,false,false,false,true,Monthly,Never,false,false,true,Daily
452,15,82,83,68,92,10077737,52,41,74,23,3,86,94,1,94,15,96,22,98,97,true,false,false,Yearly,Often,false,false,false,false,Yearly,Once,true,false,false,Weekly
453,78,44,93,48,79,32586918,52,8,81,71,97,65,80,66,34,79,47,43,55,12,false,true,false,Yearly,Seldom,true,true,true,true,Never,Yearly,true,true,false,Seldom
454,23,60,99,48,93,49697561,99,97,66,96,16,62,24,71,52,2,97,11,9,85,false,false,true,Once,Daily,false,false,false,true,Daily,Monthly,false,true,false,Seldom
455,66,9,61,47,36,73590122,9,98,82,16,34,15,44,52,27,54,60,8,47,28,false,true,true,Yearly,Weekly,false,true,true,false,Never,Once,true,false,true,Yearly
456,56,20,29,34,80,53433697,72,79,100,79,39,15,35,94,47,93,31,64,96,87,true,true,false,Never,Once,true,false,true,false,Once,Once,false,false,true,Seldom
457,85,9,1,41,30,9635056,88,9,48,28,16,5,54,84,4,30,95,88,4,30,false,true,false,Never,Daily,false,false,false,false,Weekly,Weekly,true,true,false,Yearly
458,56,51,21,8,83,90785999,73,53,56,74,54,62,62,12,99,74,99,5,73,93,true,true,true,Never,Seldom,false,false,true,false,Weekly,Monthly,true,false,false,Seldom
459,90,11,22,63,82,54978915,14,64,57,63,16,83,71,7,8,23,88,63,46,1,false,false,true,Once,Weekly,true,true,true,true,Never,Often,true,true,false,Yearly
460,11,96,2,34,33,75525632,88,84,12,63,54,25,18,42,45,87,7,11,87,55,true,true,true,Weekly,Weekly,false,false,false,false,Never,Never,true,false,true,Yearly
461,86,27,41,5,79,95386707,18,94,19,93,41,93,62,25,40,56,51,3,30,16,false,false,false,Yearly,Daily,false,true,true,true,Daily,Often,false,false,false,Once
462,8,52,32,23,57,14491868,54,35,36,72,41,35,68,100,55,97,67,21,46,5,false,true,false,Monthly,Never,false,false,false,true,Never,Never,false,true,false,Never
463,90,99,85,65,59,68710232,86,91,88,83,63,71,95,13,31,43,7,58,5,62,true,false,false,Daily,Daily,false,true,true,true,Seldom,Monthly,false,false,true,Yearly
464,64,28,89,8,70,32398114,2,55,62,72,90,18,17,39,50,3,47,8,42,25,false,true,true,Never,Weekly,true,true,true,false,Never,Daily,true,false,true,Daily
465,51,42,74,30,83,11608914,99,76,91,32,69,84,46,68,28,73,75,52,18,42,false,true,true,Often,Yearly,true,false,false,true,Once,Often,true,false,false,Daily
466,36,77,53,7,56,29140025,25,55,2,78,69,58,99,12,46,84,88,86,9,63,true,true,true,Yearly,Monthly,true,true,true,false,Often,Weekly,true,true,true,Once
467,72,98,42,34,87,3556002,78,15,17,81,33,41,7,16,71,91,33,92,71,46,false,true,true,Never,Often,true,false,false,true,Once,Monthly,true,true,false,Seldom
468,88,10,87,100,32,92918978,33,1,49,25,86,99,91,68,40,2,92,67,94,44,false,true,true,Seldom,Once,true,false,false,false,Seldom,Weekly,false,true,false,Daily
469,90,51,6,9,3,72489143,52,8,92,46,69,16,98,79,75,74,12,12,76,45,true,true,false,Monthly,Yearly,false,false,true,true,Never,Monthly,true,false,false,Yearly
470,13,82,93,44,63,24615027,60,82,28,4,62,40,47,94,46,48,83,28,28,23,true,true,false,Once,Often,true,false,true,false,Often,Once,true,false,true,Once
471,96,29,92,83,85,43020235,87,19,66,20,25,84,62,90,41,44,98,4,28,34,true,true,true,Seldom,Never,false,true,true,false,Daily,Often,true,true,true,Weekly
472,5,19,48,12,38,14984283,84,16,69,48,54,19,94,43,8,9,7,49,28,97,false,true,false,Monthly,Seldom,false,false,true,false,Weekly,Often,false,false,false,Often
473,81,12,97,81,33,88555227,8,85,54,43,63,23,4,51,76,24,61,80,58,31,true,true,false,Weekly,Yearly,false,true,true,false,Seldom,Once,false,true,true,Monthly
474,42,37,94,38,14,8346440,80,97,6,1,28,16,6,66,86,1,31,88,48,70,false,false,true,Seldom,Once,true,true,true,false,Once,Weekly,false,true,false,Never
475,1,55,62,100,28,53544047,37,97,34,64,63,63,94,19,60,77,75,50,21,91,false,true,true,Weekly,Yearly,true,false,false,false,Daily,Seldom,true,true,false,Never
476,47,92,14,50,74,79562401,58,66,13,30,20,15,83,31,17,14,3,58,19,96,false,false,false,Seldom,Weekly,true,false,false,true,Monthly,Monthly,false,true,false,Daily
477,49,14,56,48,6,25875051,96,21,42,13,63,26,91,62,2,15,87,70,86,47,true,true,true,Weekly,Never,true,true,false,true,Once,Never,false,false,true,Seldom
478,43,70,17,10,75,1261448,20,12,4,65,60,20,68,63,32,69,54,8,52,64,false,false,false,Daily,Once,true,false,false,true,Seldom,Once,false,true,true,Often
479,11,30,59,11,64,12553212,39,69,20,32,47,95,3,3,34,100,29,38,63,19,true,true,false,Often,Never,false,false,true,false,Once,Once,true,true,false,Once
480,81,43,22,66,79,92037440,2,84,17,49,23,52,35,28,91,84,28,31,12,18,false,false,true,Monthly,Often,false,true,false,false,Yearly,Often,false,true,true,Daily
481,11,6,37,16,80,87061247,44,64,3,42,98,51,22,17,73,10,50,37,97,22,false,false,false,Daily,Seldom,false,true,false,true,Never,Weekly,false,false,true,Daily
482,80,51,84,69,88,63255131,13,54,91,1,21,96,48,68,42,27,82,51,50,52,true,false,true,Daily,Daily,false,false,true,false,Yearly,Yearly,false,true,false,Often
483,37,75,47,69,39,42549896,37,76,55,99,21,57,2,55,72,94,30,53,21,36,false,false,false,Monthly,Once,false,false,false,true,Once,Daily,false,true,false,Monthly
